# comments like these are ignored   
# each sample is a tuple (srcX, srcY, destX, destY)   
# src is a pixel, dest is a field coordinate in mm   
#    
   
# specify the grid size: number of columns (x), then number of rows (y)   
# samples need to be specified on a grid and in lexical ordering   
# (otherwise we would have to do sorting / triangulation, which is more coding work)   
# if you accidentally invert the ordering, you probably will get a transposed image   
   
# cam1_2018-03-10_18_04   
   
pixels 820 616 
grid 15 33 
   
# marker 0   
invalid  250 -4000
invalid  250 -3750
invalid  250 -3500
invalid  250 -3250
invalid  250 -3000
invalid  250 -2750
invalid  250 -2500
invalid  250 -2250
invalid  250 -2000
invalid  250 -1750
invalid  250 -1500
invalid  250 -1250
invalid  250 -1000
98 0 250 -750
45 53 250 -500
0 161 250 -250
0 298 250 0
0 438 250 250
36 544 250 500
86 615 250 750
invalid  250 1000
invalid  250 1250
invalid  250 1500
invalid  250 1750
invalid  250 2000
invalid  250 2250
invalid  250 2500
invalid  250 2750
invalid  250 3000
invalid  250 3250
invalid  250 3500
invalid  250 3750
invalid  250 4000
   
# marker 1   
invalid  500 -4000
invalid  500 -3750
invalid  500 -3500
invalid  500 -3250
invalid  500 -3000
invalid  500 -2750
invalid  500 -2500
invalid  500 -2250
invalid  500 -2000
invalid  500 -1750
invalid  500 -1500
invalid  500 -1250
173 0 500 -1000
141 28 500 -750
108 98 500 -500
81 191 500 -250
69 301 500 0
77 415 500 250
101 508 500 500
132 576 500 750
162 615 500 1000
invalid  500 1250
invalid  500 1500
invalid  500 1750
invalid  500 2000
invalid  500 2250
invalid  500 2500
invalid  500 2750
invalid  500 3000
invalid  500 3250
invalid  500 3500
invalid  500 3750
invalid  500 4000
   
# marker 2   
invalid  750 -4000
invalid  750 -3750
invalid  750 -3500
invalid  750 -3250
invalid  750 -3000
invalid  750 -2750
invalid  750 -2500
invalid  750 -2250
invalid  750 -2000
invalid  750 -1750
invalid  750 -1500
222 0 750 -1250
204 20 750 -1000
181 71 750 -750
161 136 750 -500
144 214 750 -250
137 304 750 0
141 396 750 250
156 475 750 500
174 540 750 750
195 588 750 1000
215 615 750 1250
invalid  750 1500
invalid  750 1750
invalid  750 2000
invalid  750 2250
invalid  750 2500
invalid  750 2750
invalid  750 3000
invalid  750 3250
invalid  750 3500
invalid  750 3750
invalid  750 4000
   
# marker 3   
invalid  1000 -4000
invalid  1000 -3750
invalid  1000 -3500
invalid  1000 -3250
invalid  1000 -3000
invalid  1000 -2750
invalid  1000 -2500
invalid  1000 -2250
invalid  1000 -2000
invalid  1000 -1750
257 0 1000 -1500
243 19 1000 -1250
230 57 1000 -1000
214 106 1000 -750
201 164 1000 -500
191 233 1000 -250
187 305 1000 0
190 382 1000 250
198 451 1000 500
210 507 1000 750
222 556 1000 1000
237 590 1000 1250
251 615 1000 1500
invalid  1000 1750
invalid  1000 2000
invalid  1000 2250
invalid  1000 2500
invalid  1000 2750
invalid  1000 3000
invalid  1000 3250
invalid  1000 3500
invalid  1000 3750
invalid  1000 4000
   
# marker 4   
invalid  1250 -4000
invalid  1250 -3750
invalid  1250 -3500
invalid  1250 -3250
invalid  1250 -3000
invalid  1250 -2750
invalid  1250 -2500
invalid  1250 -2250
invalid  1250 -2000
282 0 1250 -1750
273 20 1250 -1500
263 52 1250 -1250
252 89 1250 -1000
242 133 1250 -750
233 185 1250 -500
227 244 1250 -250
224 308 1250 0
224 371 1250 250
229 428 1250 500
236 482 1250 750
246 523 1250 1000
256 562 1250 1250
266 591 1250 1500
274 615 1250 1750
invalid  1250 2000
invalid  1250 2250
invalid  1250 2500
invalid  1250 2750
invalid  1250 3000
invalid  1250 3250
invalid  1250 3500
invalid  1250 3750
invalid  1250 4000
   
# marker 5   
invalid  1500 -4000
invalid  1500 -3750
invalid  1500 -3500
invalid  1500 -3250
invalid  1500 -3000
invalid  1500 -2750
invalid  1500 -2500
invalid  1500 -2250
300 0 1500 -2000
293 21 1500 -1750
286 48 1500 -1500
278 79 1500 -1250
270 114 1500 -1000
263 156 1500 -750
257 203 1500 -500
252 253 1500 -250
250 307 1500 0
251 363 1500 250
254 413 1500 500
259 458 1500 750
265 502 1500 1000
273 535 1500 1250
279 566 1500 1500
286 589 1500 1750
292 615 1500 2000
invalid  1500 2250
invalid  1500 2500
invalid  1500 2750
invalid  1500 3000
invalid  1500 3250
invalid  1500 3500
invalid  1500 3750
invalid  1500 4000
   
# marker 6   
invalid  1750 -4000
invalid  1750 -3750
invalid  1750 -3500
invalid  1750 -3250
invalid  1750 -3000
invalid  1750 -2750
invalid  1750 -2500
315 6 1750 -2250
309 23 1750 -2000
304 46 1750 -1750
298 71 1750 -1500
292 101 1750 -1250
286 136 1750 -1000
281 175 1750 -750
275 217 1750 -500
273 262 1750 -250
272 309 1750 0
272 356 1750 250
274 400 1750 500
278 443 1750 750
282 480 1750 1000
287 514 1750 1250
292 544 1750 1500
298 569 1750 1750
302 591 1750 2000
307 609 1750 2250
invalid  1750 2500
invalid  1750 2750
invalid  1750 3000
invalid  1750 3250
invalid  1750 3500
invalid  1750 3750
invalid  1750 4000
   
# marker 7   
invalid  2000 -4000
invalid  2000 -3750
invalid  2000 -3500
invalid  2000 -3250
invalid  2000 -3000
invalid  2000 -2750
326 8 2000 -2500
321 23 2000 -2250
317 46 2000 -2000
313 66 2000 -1750
308 93 2000 -1500
303 121 2000 -1250
299 153 2000 -1000
294 189 2000 -750
290 226 2000 -500
288 266 2000 -250
288 309 2000 0
288 351 2000 250
289 391 2000 500
292 428 2000 750
295 463 2000 1000
298 494 2000 1250
303 523 2000 1500
307 548 2000 1750
311 569 2000 2000
315 591 2000 2250
318 606 2000 2500
invalid  2000 2750
invalid  2000 3000
invalid  2000 3250
invalid  2000 3500
invalid  2000 3750
invalid  2000 4000
   
# marker 8   
invalid  2250 -4000
invalid  2250 -3750
invalid  2250 -3500
invalid  2250 -3250
invalid  2250 -3000
335 12 2250 -2750
331 26 2250 -2500
327 44 2250 -2250
324 62 2250 -2000
320 85 2250 -1750
317 110 2250 -1500
313 139 2250 -1250
309 169 2250 -1000
306 200 2250 -750
303 236 2250 -500
301 270 2250 -250
301 309 2250 0
301 347 2250 250
302 383 2250 500
304 417 2250 750
306 449 2250 1000
309 478 2250 1250
312 504 2250 1500
315 529 2250 1750
318 552 2250 2000
322 570 2250 2250
325 588 2250 2500
328 604 2250 2750
invalid  2250 3000
invalid  2250 3250
invalid  2250 3500
invalid  2250 3750
invalid  2250 4000
   
# marker 9   
invalid  2500 -4000
invalid  2500 -3750
invalid  2500 -3500
345 2 2500 -3250
342 13 2500 -3000
339 27 2500 -2750
336 44 2500 -2500
333 61 2500 -2250
330 79 2500 -2000
327 102 2500 -1750
324 126 2500 -1500
320 152 2500 -1250
317 180 2500 -1000
314 210 2500 -750
312 243 2500 -500
311 276 2500 -250
311 308 2500 0
311 343 2500 250
312 376 2500 500
314 408 2500 750
316 437 2500 1000
318 465 2500 1250
320 489 2500 1500
323 515 2500 1750
325 536 2500 2000
328 554 2500 2250
330 572 2500 2500
333 588 2500 2750
336 602 2500 3000
339 615 2500 3250
invalid  2500 3500
invalid  2500 3750
invalid  2500 4000
   
# marker 10   
invalid  2750 -4000
invalid  2750 -3750
350 3 2750 -3500
347 15 2750 -3250
345 27 2750 -3000
343 44 2750 -2750
341 58 2750 -2500
338 76 2750 -2250
335 96 2750 -2000
333 116 2750 -1750
331 138 2750 -1500
328 164 2750 -1250
325 190 2750 -1000
323 218 2750 -750
321 248 2750 -500
320 278 2750 -250
320 310 2750 0
320 340 2750 250
321 370 2750 500
322 399 2750 750
323 427 2750 1000
325 454 2750 1250
327 476 2750 1500
329 499 2750 1750
331 521 2750 2000
333 539 2750 2250
335 557 2750 2500
337 572 2750 2750
340 588 2750 3000
342 601 2750 3250
344 612 2750 3500
invalid  2750 3750
invalid  2750 4000
   
# marker 11   
invalid  3000 -4000
355 5 3000 -3750
353 16 3000 -3500
351 29 3000 -3250
349 43 3000 -3000
347 56 3000 -2750
345 73 3000 -2500
343 90 3000 -2250
341 107 3000 -2000
339 128 3000 -1750
337 149 3000 -1500
335 175 3000 -1250
333 199 3000 -1000
331 225 3000 -750
330 252 3000 -500
329 280 3000 -250
328 309 3000 0
328 336 3000 250
328 366 3000 500
329 392 3000 750
330 419 3000 1000
331 443 3000 1250
332 467 3000 1500
334 489 3000 1750
336 508 3000 2000
338 524 3000 2250
340 542 3000 2500
342 559 3000 2750
344 573 3000 3000
346 586 3000 3250
348 598 3000 3500
350 613 3000 3750
invalid  3000 4000
   
# marker 12   
invalid  3250 -4000
359 18 3250 -3750
357 30 3250 -3500
355 42 3250 -3250
353 55 3250 -3000
351 69 3250 -2750
349 85 3250 -2500
346 103 3250 -2250
344 121 3250 -2000
343 140 3250 -1750
341 160 3250 -1500
340 183 3250 -1250
339 206 3250 -1000
338 231 3250 -750
337 256 3250 -500
336 282 3250 -250
336 308 3250 0
336 335 3250 250
336 361 3250 500
336 388 3250 750
337 411 3250 1000
337 435 3250 1250
338 456 3250 1500
339 477 3250 1750
340 496 3250 2000
342 514 3250 2250
344 531 3250 2500
345 546 3250 2750
347 561 3250 3000
349 573 3250 3250
351 587 3250 3500
353 596 3250 3750
invalid  3250 4000
   
# marker 13   
invalid  3500 -4000
362 29 3500 -3750
360 42 3500 -3500
358 53 3500 -3250
356 69 3500 -3000
354 82 3500 -2750
353 96 3500 -2500
351 112 3500 -2250
349 131 3500 -2000
347 150 3500 -1750
345 171 3500 -1500
344 193 3500 -1250
343 214 3500 -1000
342 237 3500 -750
341 261 3500 -500
340 284 3500 -250
340 308 3500 0
340 332 3500 250
340 358 3500 500
340 381 3500 750
341 405 3500 1000
342 426 3500 1250
343 447 3500 1500
344 465 3500 1750
345 486 3500 2000
346 502 3500 2250
348 519 3500 2500
349 534 3500 2750
351 548 3500 3000
353 563 3500 3250
354 573 3500 3500
356 587 3500 3750
357 594 3500 4000
   
# marker 14   
invalid  3750 -4000
363 40 3750 -3750
361 53 3750 -3500
359 66 3750 -3250
358 78 3750 -3000
357 93 3750 -2750
355 109 3750 -2500
354 123 3750 -2250
353 140 3750 -2000
351 159 3750 -1750
350 180 3750 -1500
349 197 3750 -1250
348 219 3750 -1000
347 240 3750 -750
346 264 3750 -500
346 284 3750 -250
346 309 3750 0
346 331 3750 250
346 352 3750 500
346 376 3750 750
346 395 3750 1000
346 419 3750 1250
347 438 3750 1500
348 456 3750 1750
349 473 3750 2000
350 491 3750 2250
351 507 3750 2500
352 522 3750 2750
353 537 3750 3000
354 548 3750 3250
356 563 3750 3500
357 573 3750 3750
358 584 3750 4000
