# comments like these are ignored   
# each sample is a tuple (srcX, srcY, destX, destY)   
# src is a pixel, dest is a field coordinate in mm   
#    
   
# specify the grid size: number of columns (x), then number of rows (y)   
# samples need to be specified on a grid and in lexical ordering   
# (otherwise we would have to do sorting / triangulation, which is more coding work)   
# if you accidentally invert the ordering, you probably will get a transposed image   
   
# cam0_2018-03-10_18_04   
   
pixels 820 616 
grid 16 33 
   
# marker 0   
invalid  250 -4000
invalid  250 -3750
invalid  250 -3500
invalid  250 -3250
invalid  250 -3000
invalid  250 -2750
invalid  250 -2500
invalid  250 -2250
invalid  250 -2000
invalid  250 -1750
invalid  250 -1500
invalid  250 -1250
invalid  250 -1000
103 0 250 -750
53 43 250 -500
8 150 250 -250
0 288 250 0
1 427 250 250
44 539 250 500
92 613 250 750
invalid  250 1000
invalid  250 1250
invalid  250 1500
invalid  250 1750
invalid  250 2000
invalid  250 2250
invalid  250 2500
invalid  250 2750
invalid  250 3000
invalid  250 3250
invalid  250 3500
invalid  250 3750
invalid  250 4000
   
# marker 1   
invalid  500 -4000
invalid  500 -3750
invalid  500 -3500
invalid  500 -3250
invalid  500 -3000
invalid  500 -2750
invalid  500 -2500
invalid  500 -2250
invalid  500 -2000
invalid  500 -1750
invalid  500 -1500
invalid  500 -1250
178 0 500 -1000
146 20 500 -750
113 89 500 -500
84 183 500 -250
72 291 500 0
81 404 500 250
108 499 500 500
138 569 500 750
170 615 500 1000
invalid  500 1250
invalid  500 1500
invalid  500 1750
invalid  500 2000
invalid  500 2250
invalid  500 2500
invalid  500 2750
invalid  500 3000
invalid  500 3250
invalid  500 3500
invalid  500 3750
invalid  500 4000
   
# marker 2   
invalid  750 -4000
invalid  750 -3750
invalid  750 -3500
invalid  750 -3250
invalid  750 -3000
invalid  750 -2750
invalid  750 -2500
invalid  750 -2250
invalid  750 -2000
invalid  750 -1750
invalid  750 -1500
227 0 750 -1250
208 14 750 -1000
186 61 750 -750
163 125 750 -500
148 205 750 -250
140 294 750 0
146 386 750 250
159 466 750 500
180 530 750 750
201 581 750 1000
221 615 750 1250
invalid  750 1500
invalid  750 1750
invalid  750 2000
invalid  750 2250
invalid  750 2500
invalid  750 2750
invalid  750 3000
invalid  750 3250
invalid  750 3500
invalid  750 3750
invalid  750 4000
   
# marker 3   
invalid  1000 -4000
invalid  1000 -3750
invalid  1000 -3500
invalid  1000 -3250
invalid  1000 -3000
invalid  1000 -2750
invalid  1000 -2500
invalid  1000 -2250
invalid  1000 -2000
invalid  1000 -1750
261 0 1000 -1500
249 12 1000 -1250
235 49 1000 -1000
218 97 1000 -750
204 155 1000 -500
195 222 1000 -250
191 296 1000 0
192 372 1000 250
202 439 1000 500
215 497 1000 750
229 543 1000 1000
243 583 1000 1250
256 612 1000 1500
invalid  1000 1750
invalid  1000 2000
invalid  1000 2250
invalid  1000 2500
invalid  1000 2750
invalid  1000 3000
invalid  1000 3250
invalid  1000 3500
invalid  1000 3750
invalid  1000 4000
   
# marker 4   
invalid  1250 -4000
invalid  1250 -3750
invalid  1250 -3500
invalid  1250 -3250
invalid  1250 -3000
invalid  1250 -2750
invalid  1250 -2500
invalid  1250 -2250
invalid  1250 -2000
287 0 1250 -1750
276 12 1250 -1500
267 44 1250 -1250
255 80 1250 -1000
244 124 1250 -750
236 176 1250 -500
230 236 1250 -250
226 297 1250 0
229 361 1250 250
233 420 1250 500
242 470 1250 750
252 516 1250 1000
262 551 1250 1250
272 582 1250 1500
282 608 1250 1750
invalid  1250 2000
invalid  1250 2250
invalid  1250 2500
invalid  1250 2750
invalid  1250 3000
invalid  1250 3250
invalid  1250 3500
invalid  1250 3750
invalid  1250 4000
   
# marker 5   
invalid  1500 -4000
invalid  1500 -3750
invalid  1500 -3500
invalid  1500 -3250
invalid  1500 -3000
invalid  1500 -2750
invalid  1500 -2500
invalid  1500 -2250
305 0 1500 -2000
297 13 1500 -1750
290 39 1500 -1500
281 70 1500 -1250
274 106 1500 -1000
267 146 1500 -750
260 193 1500 -500
255 244 1500 -250
254 297 1500 0
256 351 1500 250
258 402 1500 500
263 450 1500 750
271 489 1500 1000
278 526 1500 1250
286 555 1500 1500
292 583 1500 1750
301 603 1500 2000
invalid  1500 2250
invalid  1500 2500
invalid  1500 2750
invalid  1500 3000
invalid  1500 3250
invalid  1500 3500
invalid  1500 3750
invalid  1500 4000
   
# marker 6   
invalid  1750 -4000
invalid  1750 -3750
invalid  1750 -3500
invalid  1750 -3250
invalid  1750 -3000
invalid  1750 -2750
invalid  1750 -2500
318 0 1750 -2250
314 15 1750 -2000
308 38 1750 -1750
301 63 1750 -1500
296 94 1750 -1250
291 126 1750 -1000
284 165 1750 -750
281 206 1750 -500
278 252 1750 -250
276 297 1750 0
277 344 1750 250
278 390 1750 500
283 432 1750 750
288 468 1750 1000
294 504 1750 1250
300 533 1750 1500
305 557 1750 1750
311 580 1750 2000
316 601 1750 2250
322 615 1750 2500
invalid  1750 2750
invalid  1750 3000
invalid  1750 3250
invalid  1750 3500
invalid  1750 3750
invalid  1750 4000
   
# marker 7   
invalid  2000 -4000
invalid  2000 -3750
invalid  2000 -3500
invalid  2000 -3250
invalid  2000 -3000
invalid  2000 -2750
330 0 2000 -2500
326 17 2000 -2250
321 37 2000 -2000
315 59 2000 -1750
311 85 2000 -1500
307 113 2000 -1250
302 145 2000 -1000
298 181 2000 -750
295 218 2000 -500
292 258 2000 -250
292 299 2000 0
292 342 2000 250
294 382 2000 500
296 420 2000 750
300 453 2000 1000
304 485 2000 1250
308 513 2000 1500
313 538 2000 1750
318 561 2000 2000
322 580 2000 2250
328 597 2000 2500
332 613 2000 2750
invalid  2000 3000
invalid  2000 3250
invalid  2000 3500
invalid  2000 3750
invalid  2000 4000
   
# marker 8   
invalid  2250 -4000
